cp,tp
0,0.000600324
0,0.000612095
0,0.000637319
0,0.000667587
0,0.000697856
0,0.000692811
0,0.000655816
0,0.00061714
0,0.000598642
0,0.000612095
0,0.000627229
0,0.000627229
0,0.000593598
0,0.000558285
0,0.000522971
0,0.000467479
0,0.000408624
0,0.000354813
0,0.000374992
0,0.000401898
0,0.000430484
0,0.000485977
0,0.000536424
0,0.000586871
0,0.000620503
0,0.00064909
0,0.000677677
0,0.000694492
0,0.000684403
0,0.000672632
0,0.000659179
0,0.000640682
0,0.000623866
0,0.00060705
0,0.000598642
0,0.000593598
0,0.000590235
0,0.000580145
0,0.000559966
0,0.000541469
0,0.000522971
0,0.000507837
0,0.000492703
0,0.000477569
0,0.000472524
0,0.000469161
0,0.000464116
0,0.000455708
0,0.000445619
0,0.000435529
0,0.000430484
0,0.00042544
0,0.000420395
0,0.000417032
0,0.000413669
0,0.000411987
0,0.000408624
0,0.000401898
0,0.000396853
0,0.000391808
0,0.000388445
0,0.000385082
0,0.000381719
0,0.000378355
0,0.000373311
0,0.000368266
0,0.000363221
0,0.000356495
0,0.00035145
0,0.000344724
0,0.000339679
0,0.000334634
0,0.000327908
0,0.000321182
0,0.000312774
0,0.000304366
0,0.000299321
0,0.000292595
0,0.00028755
0,0.000279142
0,0.000269053
0,0.000260645
0,0.000253919
0,0.000245511
0,0.000237103
0,0.000230376
0,0.00022365
0,0.000216924
0,0.000211879
0,0.000210197
0,0.000206834
0,0.000203471
0,0.00020179
0,0.00020179
0,0.00020179
0,0.00020179
0,0.000203471
0,0.000206834
0,0.000208516
0,0.000210197
0,0.000213561
0,0.000216924
0,0.000218605
0,0.000220287
0,0.000221969
0,0.00022365
0,0.000227013
0,0.000242148
0,0.000243829
0,0.000243829
0,0.000243829
0,0.000267371
0,0.000301003
0,0.000334634
0,0.00032959
0,0.0003195
0,0.000309411
0,0.000307729
0,0.000312774
0,0.000317819
0,0.000317819
0,0.000292595
0,0.000267371
0,0.000248874
0,0.000248874
0,0.000250555
0,0.000252237
0,0.000250555
0,0.000247192
0,0.000245511
0,0.000247192
0,0.000250555
0,0.000252237
0,0.000258963
0,0.000294276
0,0.00032959
0,0.00035145
0,0.00035145
0,0.00035145
0,0.000349769
0,0.000341361
0,0.000334634
0,0.000327908
0,0.000316137
0,0.000304366
0,0.000292595
0,0.000280824
0,0.000267371
0,0.0002556
0,0.000243829
0,0.000232058
0,0.000220287
0,0.000211879
0,0.000200108
0,0.000188337
0,0.000178247
5.85E-07,0.000166476
5.85E-07,0.000154705
1.17E-06,0.000146297
1.17E-06,0.00013789
1.76E-06,0.000131163
2.34E-06,0.000122755
2.34E-06,0.000117711
1.17E-06,0.000110984
1.17E-06,0.00010594
1.17E-06,0.000102576
5.85E-07,9.75E-05
0,9.25E-05
0,8.74E-05
0,8.24E-05
0,7.90E-05
0,7.57E-05
0,7.06E-05
0,6.73E-05
0,6.22E-05
0,6.05E-05
0,6.05E-05
0,6.05E-05
0,6.22E-05
0,6.56E-05
0,6.89E-05
0,7.57E-05
0,8.24E-05
0,9.08E-05
0,9.92E-05
0,0.000110984
0,0.000122755
0,0.000131163
0,0.000136208
0,0.000142934
0,0.000146297
0,0.000149661
0,0.000151342
0,0.000153024
0,0.000154705
0,0.000158069
0,0.00015975
0,0.000161432
0,0.000163113
0,0.000164795
0,0.000164795
0,0.000164795
0,0.000164795
0,0.000161432
0,0.00015975
0,0.000158069
0,0.000154705
0,0.000154705
0,0.000153024
0,0.000153024
0,0.000158069
0,0.000161432
0,0.000166476
0,0.000173203
0,0.000174884
0,0.000176566
0,0.00016984
0,0.000151342
0,0.000131163
0,0.000116029
0,0.000114347
0,0.000112666
0,0.000110984
0,0.000107621
0,0.000104258
0,0.000100895
0,0.000114347
0,0.000132845
0,0.000151342
0,0.000149661
0,0.000146297
0,0.000144616
0,0.000149661
0,0.000147979
0,0.000146297
0,0.000144616
0,0.000144616
0,0.000142934
0,0.000142934
0,0.000144616
0,0.000144616
0,0.000146297
0,0.000153024
0,0.000161432
0,0.000168158
0,0.000174884
0,0.000181611
0,0.000188337
0,0.000193382
0,0.000198426
0,0.000203471
0,0.000205153
0,0.00020179
0,0.000200108
0,0.000196745
0,0.000195063
0,0.000193382
0,0.000190019
0,0.000186655
0,0.000183292
0,0.000179929
0,0.000176566
0,0.000173203
0,0.00016984
0,0.000168158
0,0.000166476
0,0.000164795
0,0.000161432
0,0.000154705
0,0.000147979
0,0.000142934
0,0.000139571
0,0.000136208
0,0.000131163
0,0.000132845
0,0.000136208
0,0.000139571
0,0.000144616
0,0.000151342
0,0.000158069
0,0.000164795
0,0.000171521
0,0.000178247
0,0.000186655
0,0.000195063
0,0.000205153
0,0.000215242
0,0.000225332
0,0.000237103
0,0.000248874
0,0.000258963
0,0.000274098
0,0.00028755
0,0.000299321
0,0.000311092
0,0.000321182
0,0.000331271
0,0.000343042
0,0.000353132
0,0.000363221
0,0.000373311
0,0.000381719
0,0.000391808
0,0.000400216
0,0.000408624
0,0.000418713
0,0.000420395
0,0.000418713
0,0.000417032
0,0.000422077
0,0.000427121
0,0.000430484
0,0.000423758
0,0.000400216
0,0.000378355
0,0.000356495
0,0.000344724
0,0.000332953
0,0.000324545
0,0.000309411
0,0.000294276
0,0.000279142
0,0.000279142
0,0.000289232
0,0.000299321
0,0.000289232
0,0.000277461
0,0.000264008
0,0.000258963
0,0.0002556
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.000252237
0,0.0002556
0,0.000260645
0,0.00026569
0,0.000269053
0,0.000274098
0,0.000280824
0,0.000284187
0,0.000289232
0,0.000292595
0,0.00029764
0,0.000306048
0,0.000314455
0,0.000321182
0,0.000326226
0,0.00032959
0,0.000334634
0,0.000343042
0,0.000353132
0,0.000363221
0,0.000373311
0,0.0003834
0,0.00039349
0,0.000400216
0,0.000403579
0,0.000408624
0,0.000410305
0,0.00041535
0,0.000420395
0,0.000422077
0,0.000418713
0,0.00041535
0,0.000410305
0,0.000408624
0,0.000406942
0,0.000403579
0,0.000400216
0,0.000396853
0,0.00039349
0,0.000391808
0,0.0003834
0,0.000376674
0,0.000373311
0,0.000366584
0,0.000359858
0,0.000354813
0,0.000353132
0,0.000353132
0,0.000353132
0,0.000356495
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000358177
0,0.000359858
0,0.000363221
0,0.000364903
0,0.000366584
0,0.000366584
0,0.000366584
0,0.000366584
0,0.000368266
0,0.000371629
0,0.000373311
0,0.000376674
0,0.000380037
0,0.0003834
0,0.000385082
0,0.000386763
0,0.000388445
0,0.000391808
0,0.000398534
0,0.000405261
0,0.000413669
0,0.000420395
0,0.000427121
0,0.000433848
0,0.000442256
0,0.000448982
0,0.00045739
0,0.000470842
0,0.000485977
0,0.000499429
0,0.000516245
0,0.000536424
0,0.000556603
0,0.000576782
0,0.000598642
0,0.000618821
0,0.000640682
0,0.000655816
0,0.000672632
0,0.000687766
0,0.000699537
0,0.000709627
0,0.000719716
0,0.000719716
0,0.000723079
0,0.000726443
0,0.000719716
0,0.000709627
0,0.000699537
0,0.000694492
0,0.000682721
0,0.000672632
0,0.000672632
0,0.000684403
0,0.000692811
0,0.000697856
0,0.000657498
0,0.000630592
0,0.000605369
0,0.000573419
0,0.000559966
0,0.000544832
0,0.000561648
0,0.000566692
0,0.000571737
0,0.000580145
0,0.0005751
0,0.000570056
0,0.000566692
0,0.000556603
0,0.000544832
0,0.000533061
0,0.000534742
0,0.000536424
0,0.000538106
0,0.000549877
0,0.000565011
0,0.000581827
0,0.000571737
0,0.000548195
0,0.000522971
0,0.000514563
0,0.000484295
0,0.000454027
0,0.000417032
0,0.000381719
0,0.000346405
0,0.000316137
0,0.000302684
0,0.000290913
0,0.000275779
0,0.000267371
0,0.000267371
0,0.00026569
0,0.000264008
0,0.000270734
0,0.000279142
0,0.00028755
0,0.000292595
0,0.000295958
0,0.000299321
0,0.000294276
0,0.000290913
0,0.00028755
0,0.000284187
0,0.000280824
0,0.000279142
0,0.000282505
0,0.000289232
0,0.00029764
0,0.000309411
0,0.000321182
0,0.000332953
0,0.000346405
0,0.000348087
0,0.000349769
0,0.000349769
0,0.000339679
0,0.000327908
0,0.000316137
0,0.000302684
0,0.000289232
0,0.000275779
0,0.000267371
0,0.000264008
0,0.000258963
0,0.000252237
0,0.000253919
0,0.000253919
0,0.000253919
0,0.000253919
0,0.000252237
0,0.000264008
0,0.000295958
0,0.00032959
0,0.000359858
0,0.000358177
0,0.000359858
0,0.000363221
0,0.000363221
0,0.00036154
0,0.000358177
0,0.000359858
0,0.000359858
0,0.00036154
0,0.000366584
0,0.000364903
0,0.00036154
0,0.000363221
0,0.000371629
0,0.000380037
0,0.000386763
0,0.00039349
0,0.000401898
0,0.000406942
0,0.000403579
0,0.000403579
0,0.000401898
0,0.000406942
0,0.000413669
0,0.000417032
0,0.000418713
0,0.000422077
0,0.000423758
0,0.000418713
0,0.000366584
0,0.000316137
0,0.000269053
0,0.0002556
0,0.000245511
0,0.000232058
0,0.000221969
0,0.000215242
0,0.000206834
0,0.000200108
0,0.000195063
0,0.000190019
0,0.000196745
0,0.000228695
0,0.000260645
0,0.00028755
0,0.000282505
0,0.000275779
0,0.000269053
0,0.000264008
0,0.000258963
0,0.000253919
0,0.000252237
0,0.000253919
0,0.0002556
0,0.000252237
0,0.000243829
0,0.000237103
0,0.000221969
0,0.000183292
0,0.000144616
0,0.000122755
0,0.000142934
0,0.000164795
0,0.000176566
0,0.000146297
0,0.000116029
0,8.58E-05
0,8.07E-05
0,7.90E-05
0,7.57E-05
0,7.57E-05
0,7.40E-05
0,7.23E-05
0,7.06E-05
0,6.89E-05
0,6.89E-05
0,6.73E-05
0,6.89E-05
0,7.23E-05
0,7.40E-05
0,7.57E-05
0,7.90E-05
0,7.90E-05
0,8.07E-05
0,8.24E-05
0,8.41E-05
0,8.74E-05
0,9.08E-05
0,9.59E-05
0,0.000102576
0,0.00010594
0,0.000109303
0,0.000114347
0,0.000121074
0,0.0001278
0,0.000134526
0,0.000139571
0,0.000146297
0,0.000151342
0,0.000161432
0,0.000173203
0,0.000183292
0,0.000196745
0,0.000208516
0,0.000220287
0,0.000230376
0,0.000237103
0,0.000240466
0,0.000247192
0,0.000257282
0,0.00026569
0,0.000279142
0,0.000292595
0,0.000304366
0,0.000317819
0,0.000336316
0,0.00035145
0,0.000366584
0,0.000401898
0,0.000427121
0,0.000450663
0,0.000502792
0,0.000554921
0,0.000608732
0,0.000660861
0,0.000729806
0,0.00079875
0,0.000847516
0,0.000903008
0,0.000973635
0,0.001040898
0,0.001081256
0,0.001135066
0,0.001188877
0,0.001214101
0,0.001227553
0,0.001241006
0,0.001247732
0,0.001230916
0,0.001214101
0,0.001200648
0,0.001180469
0,0.001158609
0,0.001135066
0,0.001093027
0,0.001049306
0,0.001005585
1.17E-06,0.000973635
1.76E-06,0.00093664
2.34E-06,0.000899645
4.68E-06,0.000889556
8.78E-06,0.000886193
1.29E-05,0.000884511
1.64E-05,0.000881148
1.46E-05,0.000871058
1.40E-05,0.00086265
1.35E-05,0.000854243
1.40E-05,0.000847516
1.46E-05,0.00084079
1.46E-05,0.000832382
1.58E-05,0.000835745
1.93E-05,0.00084079
2.17E-05,0.000845835
2.46E-05,0.000849198
2.81E-05,0.000857606
3.22E-05,0.000867695
3.39E-05,0.000869377
3.16E-05,0.000867695
2.93E-05,0.000867695
3.16E-05,0.000864332
3.39E-05,0.000849198
3.63E-05,0.000834064
3.75E-05,0.000818929
4.27E-05,0.000817248
4.97E-05,0.000815566
5.74E-05,0.000813885
5.27E-05,0.000820611
4.86E-05,0.000825656
4.45E-05,0.000834064
4.57E-05,0.000866014
4.97E-05,0.000903008
5.33E-05,0.000941685
6.26E-05,0.000980361
6.56E-05,0.001008948
6.85E-05,0.001037535
0.000108276,0.001109843
0.000174412,0.001210738
0.000240548,0.001311632
0.00030727,0.001399074
0.000386282,0.001459611
0.000464709,0.001520148
0.000533771,0.00157564
0.000513287,0.00151174
0.000485194,0.001437751
0.000451833,0.001357035
0.000392135,0.001278001
0.000336534,0.001217464
0.000280932,0.001156927
0.000246401,0.001156927
0.000217723,0.001219145
0.000188459,0.001283045
0.000189044,0.001367124
0.000235281,0.001478109
0.000281518,0.001589093
0.000278591,0.001600864
0.000194312,0.001387303
0.000110617,0.001173743
4.74E-05,0.001039216
5.97E-05,0.001062758
7.61E-05,0.001076211
9.19E-05,0.001089664
7.32E-05,0.001079574
4.33E-05,0.001084619
1.35E-05,0.001087982
6.44E-06,0.001101435
4.10E-06,0.001167016
2.34E-06,0.00123428
1.76E-06,0.001272956
1.17E-06,0.001279682
1.17E-06,0.001284727
1.17E-06,0.001294817
5.85E-07,0.001283045
5.85E-07,0.001269593
0,0.001254459
5.85E-07,0.001219145
5.85E-07,0.001182151
1.17E-06,0.001145156
1.17E-06,0.001145156
1.17E-06,0.001155245
1.17E-06,0.001167016
1.17E-06,0.00117038
5.85E-07,0.001177106
0,0.001183832
0,0.001182151
0,0.001182151
0,0.001182151
0,0.001182151
0,0.001187195
0,0.00119224
0,0.001197285
0,0.001198966
0,0.001200648
0,0.001204011
5.85E-07,0.001207374
5.85E-07,0.001209056
1.17E-06,0.001209056
1.17E-06,0.001190559
5.85E-07,0.001150201
0,0.001108161
0,0.001069485
0,0.001024082
0,0.000976998
0,0.000931595
0,0.000886193
0,0.000844153
0,0.000803795
0,0.00077689
0,0.000749985
0,0.000721398
0,0.000699537
0,0.000679358
0,0.000659179
0,0.000645727
0,0.000639
0,0.000630592
0,0.000620503
0,0.000613777
0,0.000605369
0,0.000596961
0,0.000588553
0,0.000580145
0,0.000571737
0,0.000558285
0,0.000548195
0,0.000534742
0,0.000528016
0,0.000522971
0,0.000519608
5.85E-07,0.000517927
1.17E-06,0.000517927
1.17E-06,0.000517927
1.17E-06,0.000522971
1.17E-06,0.00054315
1.17E-06,0.000563329
1.17E-06,0.0005751
1.17E-06,0.00058519
1.17E-06,0.000595279
1.17E-06,0.000605369
1.17E-06,0.000625548
5.85E-07,0.00064909
0,0.000675995
0,0.00071299
0,0.000733169
0,0.000751666
5.85E-07,0.000748303
1.17E-06,0.000739895
1.76E-06,0.000728124
2.93E-06,0.000696174
2.93E-06,0.000665906
3.51E-06,0.000637319
3.51E-06,0.000610413
9.95E-06,0.000568374
1.70E-05,0.000522971
2.22E-05,0.000504474
2.11E-05,0.000689448
1.93E-05,0.000913098
1.70E-05,0.001135066
3.39E-05,0.001378896
5.03E-05,0.001602546
6.79E-05,0.001827877
5.97E-05,0.001885051
3.92E-05,0.001885051
1.87E-05,0.001885051
9.95E-06,0.001814425
1.29E-05,0.001700077
1.58E-05,0.00158573
2.46E-05,0.00148988
3.45E-05,0.001390667
4.21E-05,0.001279682
4.86E-05,0.001188877
5.03E-05,0.001272956
5.68E-05,0.001348627
6.32E-05,0.001424298
5.27E-05,0.001676535
3.86E-05,0.001942225
2.46E-05,0.002207914
1.99E-05,0.002441654
2.58E-05,0.00268212
3.10E-05,0.002922586
4.04E-05,0.003102515
5.79E-05,0.003176504
7.55E-05,0.003247131
9.66E-05,0.003305986
0.000113543,0.003285807
0.000124664,0.00325722
0.000135199,0.003228633
0.000144563,0.003179868
0.000153928,0.00312942
0.000154513,0.003058794
0.000156269,0.003008346
0.000166218,0.00297976
0.000176753,0.002949491
0.000189044,0.002890636
0.000196653,0.002826736
0.000204847,0.002762836
0.000253424,0.002710707
0.0003816,0.002709025
0.00050919,0.00270398
0.000575326,0.002646807
0.000487535,0.002424838
0.000399158,0.002199506
0.000344142,0.002014533
0.000502167,0.002112064
0.000676579,0.002233138
0.000832847,0.002337396
0.00079656,0.002281904
0.000718133,0.00219278
0.000639121,0.002103656
0.000661362,0.002108701
0.000698819,0.002125517
0.000735106,0.002140651
0.000739203,0.002135606
0.000745056,0.002125517
0.000750909,0.002115427
0.000778417,0.002133925
0.000774905,0.002113746
0.000771393,0.002093567
0.000765541,0.002076751
0.000774905,0.002070025
0.000787781,0.002068343
0.000801242,0.00206498
0.000832847,0.002085159
0.000872061,0.002115427
0.00091186,0.002147378
0.000917127,0.002142333
0.000900739,0.00212888
0.000883766,0.002115427
0.00089196,0.002125517
0.000925321,0.002184372
0.000959267,0.002243228
0.000982093,0.002286949
0.00099848,0.002328988
0.001015453,0.002374391
0.001031256,0.00241643
0.001017794,0.002423157
0.000994969,0.002419793
0.000971558,0.00241643
0.001009015,0.002517325
0.001075737,0.002645125
0.001142458,0.002772925
0.001266537,0.002951173
0.001486015,0.003213499
0.001706079,0.003472462
0.001810258,0.003595218
0.001797967,0.003603626
0.001785091,0.003610352
0.001780409,0.00361876
0.001766362,0.003630531
0.001745292,0.00364062
0.001737684,0.003662481
0.001800308,0.003766739
0.001828401,0.003839047
0.00185708,0.003913036
0.001941945,0.004035792
0.002075388,0.004215721
0.002208831,0.004393968
0.002262676,0.004503271
0.002232827,0.004536903
0.002201807,0.004568853
0.002188931,0.0046193
0.002170788,0.004661339
0.002150303,0.004701697
0.002139183,0.004748782
0.002116942,0.004785776
0.002081826,0.004811
0.002287843,0.005308748
0.002311839,0.005349106
0.00233525,0.005389464
0.002404898,0.005480269
0.002425968,0.005518945
0.002338176,0.005456727
0.00225097,0.005394508
0.002233412,0.005399553
0.002263261,0.005446637
0.002273796,0.005471861
0.00223868,0.005439911
0.002225218,0.005436548
0.002190102,0.005413006
0.002164935,0.005401235
0.002178396,0.005429821
0.002192443,0.005458408
0.002224633,0.005500448
0.002247459,0.005512219
0.00228199,0.005532398
0.002317107,0.005554258
0.002394948,0.005623203
0.00248391,0.005705601
0.002550632,0.005782953
0.002664175,0.005929251
0.002798203,0.00607723
0.002924037,0.006213438
0.003000709,0.006295835
0.003002464,0.006297517
0.003004806,0.006299198
0.002996612,0.00623698
0.002924037,0.006068822
0.002847952,0.00590739
0.002772451,0.00574764
0.002639008,0.005530716
0.002505565,0.005312111
0.002374464,0.005120411
0.002359246,0.00509855
0.002416018,0.0051305
0.002473375,0.00516245
0.002456987,0.005117048
0.002392022,0.005022879
0.002330568,0.004932074
0.002274967,0.004854721
0.002235168,0.004790821
0.002214683,0.004748782
0.002188931,0.004703379
0.002145036,0.004637797
0.00210114,0.004572216
0.002126892,0.004565489
0.00216552,0.004572216
0.002188346,0.004578942
0.002210001,0.004585668
0.002204734,0.004563808
0.002193613,0.004533539
0.002183078,0.004494863
0.002173714,0.004451142
0.002245703,0.004488137
0.002337006,0.004543629
0.002414848,0.00458735
0.002473375,0.004610892
0.002531317,0.004632753
0.002605647,0.004686563
0.002591601,0.004649568
0.002626132,0.004654613
0.002660078,0.004657976
0.002774207,0.004757189
0.002888921,0.004856403
0.002995441,0.004947208
0.003028217,0.004979158
0.002948034,0.00488499
0.002867266,0.00478914
0.0028222,0.004730284
0.002799959,0.004693289
0.002770695,0.004654613
0.002732652,0.004629389
0.002719776,0.004631071
0.002703389,0.004620982
0.002702803,0.004632753
0.002767769,0.004733647
0.002832149,0.004832861
0.002835076,0.004878263
0.002945107,0.005027924
0.002916429,0.005048103
0.00288775,0.0050666
0.002868436,0.005046421
0.002850293,0.005016153
0.002804056,0.004964024
0.002788254,0.004930392
0.003230722,0.005359195
0.003770931,0.005892256
0.004187648,0.006292472
0.004421173,0.006495943
0.004652942,0.006699414
0.004603779,0.006583385
0.004232714,0.00617308
0.002987247,0.00491694
0.001744122,0.003662481
0.001717199,0.003588491
0.001692617,0.003517865
0.001891611,0.003691068
0.001091539,0.002851959
0.001176404,0.002850278
0.001260684,0.002846915
0.001208594,0.002724159
0.001065202,0.002524051
0.001074566,0.002475286
0.001541031,0.002897362
0.001579074,0.002927631
0.001511767,0.002865412
0.00143217,0.002789741
0.001298142,0.002648488
0.00116704,0.002508917
0.000553671,0.001878325
0.001038279,0.002318899
0.001082175,0.00233067
0.001128997,0.002344122
0.001171722,0.002335714
0.001215618,0.002322262
0.001210935,0.002263407
0.001248393,0.002290312
0.001617702,0.002623265
0.002049636,0.003006665
0.002371537,0.003300941
0.002528976,0.00345901
0.002688171,0.00361876
0.002656566,0.003610352
0.002455817,0.003437149
0.002277308,0.003304304
0.002099969,0.00317146
0.002130989,0.003240404
0.002162594,0.003309349
0.002212927,0.003381657
0.002222877,0.003406881
0.002225804,0.003411926
0.0022299,0.003420333
0.002240435,0.003428741
0.002256823,0.003438831
0.002267358,0.003443876
0.002242191,0.003420333
0.002191272,0.003368205
0.00213333,0.003309349
0.002085923,0.003262265
0.002082411,0.003255539
0.002079485,0.003250494
0.002088264,0.003260583
0.002078899,0.003258902
0.00211109,0.003300941
0.002143865,0.003342981
0.002184249,0.003400155
0.002228145,0.003464055
0.002279649,0.003532999
0.002248044,0.003526273
0.002247459,0.003564949
0.002269699,0.003625486
0.002271455,0.003674252
0.002242777,0.003701157
0.002214098,0.003728063
0.00217664,0.003739834
0.002187175,0.003790281
0.002194199,0.003827276
0.002200637,0.003865952
0.002067779,0.003744878
0.001934922,0.003625486
0.00178275,0.003502731
0.001641698,0.003400155
0.001459678,0.003228633
0.001277657,0.003058794
0.001151237,0.002936038
0.00106169,0.002845233
0.000979166,0.002766199
0.000930588,0.002722478
0.000908348,0.002690528
0.000901325,0.002678757
0.000894887,0.00267203
0.000892545,0.00268212
0.000891375,0.002695573
0.000927662,0.002729204
0.001013112,0.002836825
0.001009601,0.002858686
0.001006674,0.002880546
0.000967461,0.002875502
0.000920053,0.002867094
0.000860941,0.002845233
0.000772564,0.002764517
0.000725742,0.002725841
0.000690625,0.002702299
0.00069004,0.002697254
0.000740959,0.002722478
0.000792463,0.00274602
0.000766711,0.002710707
0.000695893,0.002628309
0.000640877,0.002569454
0.000586446,0.002508917
0.000582935,0.002510599
0.000580594,0.002510599
0.000559524,0.002485375
0.000516798,0.002423157
0.000490461,0.002402978
0.000464709,0.00238448
0.000441883,0.002355893
0.000422569,0.00232058
0.000400329,0.002283585
0.000371065,0.002248272
0.000349995,0.00219278
0.000331851,0.002120472
0.00030727,0.002046483
0.000256351,0.001964085
0.000206602,0.001881688
0.000151001,0.001790883
0.000140466,0.001760614
0.000118226,0.001711848
9.60E-05,0.001663083
8.90E-05,0.00164963
8.60E-05,0.001644585
9.07E-05,0.001654675
9.77E-05,0.001663083
0.000105935,0.001693351
0.000115299,0.001732027
0.000114714,0.001732027
9.89E-05,0.001674854
8.37E-05,0.001619361
7.49E-05,0.001572277
5.97E-05,0.001486517
5.50E-05,0.001454567
5.03E-05,0.001424298
3.63E-05,0.00136208
2.17E-05,0.001299861
7.61E-06,0.001230916
7.02E-06,0.001239324
2.11E-05,0.001261185
3.45E-05,0.001284727
3.63E-05,0.001286409
2.87E-05,0.001274638
2.17E-05,0.00126623
1.93E-05,0.001272956
1.87E-05,0.001252777
1.70E-05,0.001220827
1.70E-05,0.001198966
2.46E-05,0.001205693
3.22E-05,0.001212419
3.45E-05,0.001215782
3.92E-05,0.001214101
3.75E-05,0.001220827
3.63E-05,0.001227553
2.98E-05,0.001197285
2.17E-05,0.001156927
1.46E-05,0.001119932
1.05E-05,0.00109639
9.36E-06,0.001071166
8.78E-06,0.001047624
8.78E-06,0.001029127
1.17E-05,0.001017356
1.40E-05,0.001003903
1.52E-05,0.000990451
1.35E-05,0.000988769
1.17E-05,0.000983724
9.95E-06,0.000978679
1.05E-05,0.000997177
1.17E-05,0.001013993
1.11E-05,0.001030808
1.29E-05,0.001059395
1.17E-05,0.001077893
9.95E-06,0.001098072
8.78E-06,0.001109843
7.02E-06,0.001118251
5.27E-06,0.001126659
2.93E-06,0.001113206
2.34E-06,0.001099753
2.34E-06,0.001109843
2.34E-06,0.001109843
1.17E-06,0.00106444
5.85E-07,0.001020719
0,0.00101063
0,0.001012311
0,0.001019037
0,0.001025764
0,0.001034172
0,0.001040898
0,0.001045943
0,0.001039216
0,0.001029127
0,0.001020719
0,0.001017356
0,0.001025764
0,0.00103249
0,0.001047624
0,0.001077893
0,0.001109843
0,0.001140111
5.85E-07,0.001247732
5.85E-07,0.001355353
5.85E-07,0.001466338
1.17E-06,0.001505014
1.17E-06,0.001518467
1.17E-06,0.001531919
1.17E-06,0.001496606
5.85E-07,0.001429343
0,0.00136208
0,0.001311632
0,0.001286409
0,0.00126623
0,0.001252777
0,0.001271274
0,0.001289772
0,0.001301543
0,0.00132004
0,0.00133013
0,0.001336856
0,0.001331811
0,0.001323403
0,0.001325085
0,0.001336856
0,0.001336856
0,0.001335174
0,0.001336856
0,0.001343582
0,0.001350309
0,0.001345264
0,0.001353672
0,0.001368806
0,0.001382259
0,0.001402438
0,0.001422617
0,0.001432706
0,0.001432706
0,0.001442796
0,0.001449522
0,0.001452885
0,0.001452885
0,0.001461293
0,0.001503332
0,0.001548735
0,0.001595819
0,0.001634496
0,0.001646267
0,0.001659719
0,0.001604227
0,0.001525193
0,0.001431024
0,0.001336856
0,0.001309951
0,0.001301543
0,0.001318359
0,0.001375532
0,0.001468019
0,0.001567232
0,0.001615998
0,0.001594138
0,0.001572277
0,0.001530238
0,0.001503332
0,0.001481472
0,0.001459611
0,0.001474746
0,0.001488198
0,0.00148988
0,0.001468019
0,0.001399074
0,0.00133013
0,0.001237643
0,0.001126659
0,0.00103249
0,0.000997177
0,0.000946729
0,0.000884511
0,0.000832382
0,0.000807158
0,0.000785298
0,0.000765119
0,0.000753348
0,0.000749985
0,0.000748303
0,0.000739895
0,0.000731487
0,0.000721398
0,0.000706264
0,0.000699537
0,0.000696174
0,0.000691129
0,0.000684403
0,0.000677677
0,0.000659179
0,0.000642364
0,0.000627229
0,0.000612095
0,0.000598642
0,0.000583508
0,0.000566692
0,0.000554921
0,0.00054315
0,0.000529698
0,0.000522971
0,0.000519608
0,0.000514563
0,0.000509519
0,0.000519608
0,0.000536424
0,0.000551558
0,0.000568374
0,0.00058519
0,0.000591916
5.85E-07,0.000610413
5.85E-07,0.000612095
5.85E-07,0.000612095
5.85E-07,0.000590235
5.85E-07,0.000563329
1.17E-06,0.000554921
1.17E-06,0.00054315
1.76E-06,0.000509519
1.76E-06,0.000477569
1.76E-06,0.000452345
1.76E-06,0.000438892
1.76E-06,0.000423758
0,0.000380037
5.85E-07,0.000368266
5.85E-07,0.000366584
5.85E-07,0.000363221
5.85E-07,0.000374992
5.85E-07,0.000386763
0,0.000386763
0,0.000374992
0,0.000385082
0,0.000395171
0,0.000396853
0,0.00039349
0,0.000391808
0,0.000395171
0,0.000396853
0,0.00039349
0,0.000386763
0,0.000374992
0,0.000364903
0,0.000363221
0,0.000353132
0,0.000336316
0,0.000321182
0,0.000317819
0,0.000316137
0,0.000311092
0,0.000306048
0,0.000309411
0,0.000316137
0,0.000324545
0,0.000336316
0,0.000349769
0,0.000356495
0,0.000366584
0,0.000381719
0,0.000396853
0,0.000406942
0,0.00041535
0,0.000422077
0,0.000420395
0,0.000420395
0,0.000420395
0,0.000417032
0,0.00041535
0,0.000413669
0,0.00041535
0,0.00041535
0,0.00041535
0,0.00041535
0,0.000420395
0,0.000423758
0,0.000427121
0,0.000437211
0,0.000442256
0,0.000445619
0,0.000448982
0,0.000450663
0,0.000455708
0,0.000459071
0,0.000464116
0,0.000470842
0,0.000470842
0,0.000464116
0,0.000459071
0,0.00045739
0,0.000467479
0,0.000472524
0,0.000475887
0,0.000492703
0,0.000509519
0,0.000531379
0,0.00055324
0,0.000573419
0,0.000595279
0,0.000640682
0,0.000701219
0,0.000755029
0,0.000771845
0,0.000792024
0,0.000827337
0,0.000849198
0,0.000815566
0,0.000781935
0,0.000741577
0,0.000746621
0,0.000731487
0,0.000716353
0,0.000721398
0,0.000733169
0,0.000749985
0,0.000739895
0,0.000694492
0,0.000647408
0,0.000630592
0,0.000659179
0,0.000687766
0,0.000692811
